num__Amount_sum,num__Amount_mean,num__Amount_std,num__Amount_count,num__log_amount_sum,num__log_amount_mean,num__log_amount_std,num__FraudResult_sum,num__FraudResult_mean,num__TransactionHour_mean,num__TransactionHour_std,num__TransactionDay_mean,num__TransactionMonth_mean,num__TransactionYear_max,num__ProductId_mean_freq,num__ProviderId_mean_freq,num__PricingStrategy,cat__ProductCategory_financial_services,cat__ChannelId_ChannelId_2,cat__ChannelId_ChannelId_3,CustomerId,frequency,monetary,recency,is_high_risk
-0.0668905554507115,-0.1533642877023852,-0.1404324660982226,-0.2534590717909494,-0.2129018315115667,1.1282541247883582,-1.402702759701759,-0.0666171972129189,-0.0860959625431537,0.8832837898733554,-1.021754295182398,0.7705450391504929,1.0383810699260154,-1.4221874434806383,-0.7141087356174454,0.2843594121055678,2.643620710271376,0.0,1.0,0.0,CustomerId_1,1,9.210440366976517,84,1
-0.0668905554507115,-0.1533642877023852,-0.1404324660982226,-0.2534590717909494,-0.2129018315115667,1.1282541247883582,-1.402702759701759,-0.0666171972129189,-0.0860959625431537,0.8832837898733554,-1.021754295182398,0.7705450391504929,1.0383810699260154,-1.4221874434806383,-0.7141087356174454,0.2843594121055678,2.643620710271376,0.0,1.0,0.0,CustomerId_10,1,9.210440366976517,84,1
-0.0558487286051677,-0.0698702727480975,-0.0727308751064497,-0.2121864936081064,-0.1731167016135219,0.4088340498196861,0.5988686385825465,-0.0666171972129189,-0.0860959625431537,-1.2226538757658796,-0.8294376611409557,0.0501355129518296,1.0383810699260154,-1.4221874434806383,-1.956715608989768,0.7885339901990398,-0.2814025593429025,1.0,0.0,1.0,CustomerId_1001,5,10.322230781590136,90,1
-0.0616548892214495,-0.0914350418702195,-0.1346469982088905,-0.1502776263338418,-0.1537091058270978,-1.6792497714810353,0.5523495117739377,-0.0666171972129189,-0.0860959625431537,0.2295559114044134,1.3128431941420011,-0.1332414573532847,0.5234480197018577,0.7031421945005114,-0.758658770380067,-1.139603937953935,-0.2814025593429025,1.0,1.0,0.0,CustomerId_1002,11,8.471358655072438,26,1
-0.0558487286051677,-0.0738461782221112,-0.078185896907449,-0.2018683490623956,-0.162064757885256,0.4790263916773704,-0.2240955237899801,-0.0666171972129189,-0.0860959625431537,0.455247678971072,-0.799686174315459,-2.11109306564416,-0.9223255443890468,0.7031421945005114,-0.758658770380067,-1.139603937953935,-0.2814025593429025,0.0,0.0,1.0,CustomerId_1003,6,10.373522431293592,12,0
-0.062473824712494,-0.0817979891701386,-0.1404324660982226,-0.2534590717909494,-0.2149284335326593,0.0266452987628252,-1.402702759701759,-0.0666171972129189,-0.0860959625431537,1.3969271229560958,-1.021754295182398,0.9146269443902256,1.2562373604054669,-1.4221874434806383,0.74223863219345,0.7885339901990398,2.643620710271376,0.0,0.0,1.0,CustomerId_1004,1,7.601402334583733,53,1
-0.0452485748334457,-0.0613883410702016,-0.0786689315513499,-0.1709139154252634,-0.1296624656106212,0.5505020275969336,0.2831951327186792,-0.0666171972129189,-0.0860959625431537,-0.6291104686480465,0.0628425634826518,1.779118375828621,1.2562373604054669,-1.4221874434806383,1.5333135955161317,-0.4613526333561458,-0.2814025593429025,1.0,0.0,1.0,CustomerId_1005,9,11.021918808236205,47,1
-0.0628418856073454,-0.0877618473811591,-0.1404324660982226,-0.2534590717909494,-0.2158008311436247,-0.447567643907096,-1.402702759701759,-0.0666171972129189,-0.0860959625431537,-1.4281112089989758,-1.021754295182398,-0.6702740132468336,1.2562373604054669,-1.4221874434806383,1.5333135955161317,-0.4613526333561458,-0.2814025593429025,1.0,0.0,1.0,CustomerId_1006,1,6.90875477931522,65,1
-0.052904241446356,0.0732623243163956,-0.1404324660982226,-0.2534590717909494,-0.2116050949042945,1.8331268510236196,-1.402702759701759,-0.0666171972129189,-0.0860959625431537,-1.684932875540346,-1.021754295182398,1.2027907548696908,1.0383810699260154,-1.4221874434806383,-0.4267548062089647,0.0491630836916022,-0.2814025593429025,1.0,0.0,1.0,CustomerId_1007,1,10.239995502805316,82,1
-0.0558487286051677,-0.0340871234819742,-0.1404324660982226,-0.2431409272452387,-0.201301175288973,1.1282541247883582,-1.402702759701759,-0.0666171972129189,-0.0860959625431537,0.112818790249245,-1.021754295182398,-0.9584378237262988,1.2562373604054669,-1.4221874434806383,-2.0095221338234204,-3.165753464301212,-0.2814025593429025,1.0,0.0,1.0,CustomerId_1008,2,9.90353755128617,66,1
